date,channel,geo,spend
2025-05-26,Email,UA,35.15
2025-05-26,Email,PL,31.39
2025-05-26,Email,DE,44.66
2025-05-26,Email,US,54.96
2025-05-26,Email,UK,59.09
2025-05-27,Meta,UA,159.91
2025-05-27,Meta,PL,267.58
2025-05-27,Meta,DE,276.15
2025-05-27,Meta,US,385.52
2025-05-27,Meta,UK,343.63
2025-05-27,Google,UA,146.5
2025-05-27,Google,PL,176.27
2025-05-27,Google,DE,228.67
2025-05-27,Google,US,398.55
2025-05-27,Google,UK,310.46
2025-05-27,TikTok,UA,229.19
2025-05-27,TikTok,PL,232.16
2025-05-27,TikTok,DE,262.44
2025-05-27,TikTok,US,498.8
2025-05-27,TikTok,UK,426.17
2025-05-27,Email,UA,32.85
2025-05-27,Email,PL,29.06
2025-05-27,Email,DE,38.0
2025-05-27,Email,US,40.2
2025-05-27,Email,UK,43.61
2025-05-28,Meta,UA,217.76
2025-05-28,Meta,PL,215.15
2025-05-28,Meta,DE,320.95
2025-05-28,Meta,US,376.85
2025-05-28,Meta,UK,358.3
2025-05-28,Google,UA,113.87
2025-05-28,Google,PL,182.78
2025-05-28,Google,DE,128.41
2025-05-28,Google,US,290.08
2025-05-28,Google,UK,193.87
2025-05-28,TikTok,UA,243.52
2025-05-28,TikTok,PL,289.85
2025-05-28,TikTok,DE,334.99
2025-05-28,TikTok,US,552.27
2025-05-28,TikTok,UK,306.85
2025-05-28,Email,UA,34.51
2025-05-28,Email,PL,38.32
2025-05-28,Email,DE,37.95
2025-05-28,Email,US,66.25
2025-05-28,Email,UK,38.35
2025-05-29,Meta,UA,156.9
2025-05-29,Meta,PL,209.72
2025-05-29,Meta,DE,260.02
2025-05-29,Meta,US,322.46
2025-05-29,Meta,UK,421.24
2025-05-29,Google,UA,133.63
2025-05-29,Google,PL,191.79
2025-05-29,Google,DE,198.53
2025-05-29,Google,US,216.17
2025-05-29,Google,UK,272.95
2025-05-29,TikTok,UA,138.92
2025-05-29,TikTok,PL,248.91
2025-05-29,TikTok,DE,240.76
2025-05-29,TikTok,US,600.62
2025-05-29,TikTok,UK,428.89
2025-05-29,Email,UA,25.68
2025-05-29,Email,PL,40.68
2025-05-29,Email,DE,34.0
2025-05-29,Email,US,59.55
2025-05-29,Email,UK,48.51
2025-05-30,Meta,UA,190.86
2025-05-30,Meta,PL,294.22
2025-05-30,Meta,DE,326.31
2025-05-30,Meta,US,410.8
2025-05-30,Meta,UK,250.93
2025-05-30,Google,UA,117.78
2025-05-30,Google,PL,176.07
2025-05-30,Google,DE,223.73
2025-05-30,Google,US,244.78
2025-05-30,Google,UK,401.33
2025-05-30,TikTok,UA,257.51
2025-05-30,TikTok,PL,280.85
2025-05-30,TikTok,DE,312.02
2025-05-30,TikTok,US,404.26
2025-05-30,TikTok,UK,306.68
2025-05-30,Email,UA,25.55
2025-05-30,Email,PL,33.94
2025-05-30,Email,DE,31.67
2025-05-30,Email,US,57.35
2025-05-30,Email,UK,45.51
2025-05-31,Meta,UA,129.1
2025-05-31,Meta,PL,200.43
2025-05-31,Meta,DE,265.48
2025-05-31,Meta,US,547.81
2025-05-31,Meta,UK,373.61
2025-05-31,Google,UA,110.09
2025-05-31,Google,PL,196.46
2025-05-31,Google,DE,166.52
2025-05-31,Google,US,364.55
2025-05-31,Google,UK,238.86
2025-05-31,TikTok,UA,192.72
2025-05-31,TikTok,PL,319.92
2025-05-31,TikTok,DE,244.3
2025-05-31,TikTok,US,326.61
2025-05-31,TikTok,UK,327.7
2025-05-31,Email,UA,30.38
2025-05-31,Email,PL,24.65
2025-05-31,Email,DE,23.78
2025-05-31,Email,US,49.79
2025-05-31,Email,UK,51.69
2025-06-01,Meta,UA,198.78
2025-06-01,Meta,PL,189.45
2025-06-01,Meta,DE,233.71
2025-06-01,Meta,US,422.43
2025-06-01,Meta,UK,212.44
2025-06-01,Google,UA,114.88
2025-06-01,Google,PL,163.92
2025-06-01,Google,DE,209.9
2025-06-01,Google,US,240.85
2025-06-01,Google,UK,230.22
2025-06-01,TikTok,UA,110.21
2025-06-01,TikTok,PL,196.98
2025-06-01,TikTok,DE,294.09
2025-06-01,TikTok,US,309.7
2025-06-01,TikTok,UK,323.74
2025-06-01,Email,UA,24.03
2025-06-01,Email,PL,26.81
2025-06-01,Email,DE,35.93
2025-06-01,Email,US,39.96
2025-06-01,Email,UK,39.68
2025-06-02,Meta,UA,178.75
2025-06-02,Meta,PL,211.82
2025-06-02,Meta,DE,226.46
2025-06-02,Meta,US,357.33
2025-06-02,Meta,UK,338.27
2025-06-02,Google,UA,85.18
2025-06-02,Google,PL,195.15
2025-06-02,Google,DE,182.23
2025-06-02,Google,US,285.01
2025-06-02,Google,UK,283.82
2025-06-02,TikTok,UA,134.74
2025-06-02,TikTok,PL,195.17
2025-06-02,TikTok,DE,257.32
2025-06-02,TikTok,US,320.97
2025-06-02,TikTok,UK,437.73
2025-06-02,Email,UA,19.01
2025-06-02,Email,PL,25.8
2025-06-02,Email,DE,36.15
2025-06-02,Email,US,38.27
2025-06-02,Email,UK,38.35
2025-06-03,Meta,UA,169.58
2025-06-03,Meta,PL,193.94
2025-06-03,Meta,DE,247.48
2025-06-03,Meta,US,312.01
2025-06-03,Meta,UK,226.47
2025-06-03,Google,UA,130.54
2025-06-03,Google,PL,217.24
2025-06-03,Google,DE,194.24
2025-06-03,Google,US,274.92
2025-06-03,Google,UK,259.18
2025-06-03,TikTok,UA,137.25
2025-06-03,TikTok,PL,301.28
2025-06-03,TikTok,DE,281.09
2025-06-03,TikTok,US,495.79
2025-06-03,TikTok,UK,280.72
2025-06-03,Email,UA,30.76
2025-06-03,Email,PL,32.78
2025-06-03,Email,DE,38.5
2025-06-03,Email,US,49.56
2025-06-03,Email,UK,39.38
2025-06-04,Meta,UA,198.79
2025-06-04,Meta,PL,211.19
2025-06-04,Meta,DE,176.64
2025-06-04,Meta,US,280.68
2025-06-04,Meta,UK,287.65
2025-06-04,Google,UA,130.27
2025-06-04,Google,PL,156.79
2025-06-04,Google,DE,241.1
2025-06-04,Google,US,185.81
2025-06-04,Google,UK,234.79
2025-06-04,TikTok,UA,124.34
2025-06-04,TikTok,PL,254.26
2025-06-04,TikTok,DE,266.47
2025-06-04,TikTok,US,398.6
2025-06-04,TikTok,UK,274.19
2025-06-04,Email,UA,27.92
2025-06-04,Email,PL,34.39
2025-06-04,Email,DE,38.71
2025-06-04,Email,US,46.42
2025-06-04,Email,UK,45.71
2025-06-05,Meta,UA,141.02
2025-06-05,Meta,PL,240.2
2025-06-05,Meta,DE,338.68
2025-06-05,Meta,US,416.14
2025-06-05,Meta,UK,260.83
2025-06-05,Google,UA,131.48
2025-06-05,Google,PL,125.51
2025-06-05,Google,DE,214.61
2025-06-05,Google,US,286.31
2025-06-05,Google,UK,163.41
2025-06-05,TikTok,UA,139.93
2025-06-05,TikTok,PL,210.74
2025-06-05,TikTok,DE,256.75
2025-06-05,TikTok,US,297.29
2025-06-05,TikTok,UK,343.55
2025-06-05,Email,UA,23.2
2025-06-05,Email,PL,27.53
2025-06-05,Email,DE,30.42
2025-06-05,Email,US,57.39
2025-06-05,Email,UK,55.48
2025-06-06,Meta,UA,146.81
2025-06-06,Meta,PL,184.44
2025-06-06,Meta,DE,274.95
2025-06-06,Meta,US,321.78
2025-06-06,Meta,UK,290.07
2025-06-06,Google,UA,140.74
2025-06-06,Google,PL,112.33
2025-06-06,Google,DE,245.45
2025-06-06,Google,US,267.48
2025-06-06,Google,UK,212.47
2025-06-06,TikTok,UA,169.73
2025-06-06,TikTok,PL,220.27
2025-06-06,TikTok,DE,198.47
2025-06-06,TikTok,US,483.72
2025-06-06,TikTok,UK,322.71
2025-06-06,Email,UA,24.02
2025-06-06,Email,PL,33.84
2025-06-06,Email,DE,29.0
2025-06-06,Email,US,51.75
2025-06-06,Email,UK,39.25
2025-06-07,Meta,UA,186.53
2025-06-07,Meta,PL,140.41
2025-06-07,Meta,DE,247.23
2025-06-07,Meta,US,307.91
2025-06-07,Meta,UK,321.51
2025-06-07,Google,UA,134.08
2025-06-07,Google,PL,139.46
2025-06-07,Google,DE,170.31
2025-06-07,Google,US,258.79
2025-06-07,Google,UK,194.7
2025-06-07,TikTok,UA,200.71
2025-06-07,TikTok,PL,207.5
2025-06-07,TikTok,DE,160.61
2025-06-07,TikTok,US,345.49
2025-06-07,TikTok,UK,265.7
2025-06-07,Email,UA,16.53
2025-06-07,Email,PL,22.82
2025-06-07,Email,DE,35.54
2025-06-07,Email,US,60.36
2025-06-07,Email,UK,43.57
2025-06-08,Meta,UA,143.6
2025-06-08,Meta,PL,223.53
2025-06-08,Meta,DE,231.72
2025-06-08,Meta,US,302.86
2025-06-08,Meta,UK,241.63
2025-06-08,Google,UA,89.88
2025-06-08,Google,PL,147.66
2025-06-08,Google,DE,199.19
2025-06-08,Google,US,259.45
2025-06-08,Google,UK,212.29
2025-06-08,TikTok,UA,145.48
2025-06-08,TikTok,PL,247.42
2025-06-08,TikTok,DE,213.83
2025-06-08,TikTok,US,425.01
2025-06-08,TikTok,UK,267.45
2025-06-08,Email,UA,19.37
2025-06-08,Email,PL,21.9
2025-06-08,Email,DE,31.84
2025-06-08,Email,US,56.64
2025-06-08,Email,UK,45.19
2025-06-09,Meta,UA,191.0
2025-06-09,Meta,PL,226.21
2025-06-09,Meta,DE,206.33
2025-06-09,Meta,US,323.36
2025-06-09,Meta,UK,258.47
2025-06-09,Google,UA,156.54
2025-06-09,Google,PL,127.7
2025-06-09,Google,DE,227.39
2025-06-09,Google,US,310.03
2025-06-09,Google,UK,318.04
2025-06-09,TikTok,UA,160.22
2025-06-09,TikTok,PL,252.1
2025-06-09,TikTok,DE,408.69
2025-06-09,TikTok,US,330.71
2025-06-09,TikTok,UK,242.99
2025-06-09,Email,UA,15.81
2025-06-09,Email,PL,32.41
2025-06-09,Email,DE,24.83
2025-06-09,Email,US,44.44
2025-06-09,Email,UK,44.56
2025-06-10,Meta,UA,165.59
2025-06-10,Meta,PL,222.31
2025-06-10,Meta,DE,261.95
2025-06-10,Meta,US,432.04
2025-06-10,Meta,UK,250.58
2025-06-10,Google,UA,109.07
2025-06-10,Google,PL,137.83
2025-06-10,Google,DE,224.8
2025-06-10,Google,US,310.45
2025-06-10,Google,UK,248.16
2025-06-10,TikTok,UA,213.43
2025-06-10,TikTok,PL,179.39
2025-06-10,TikTok,DE,365.9
2025-06-10,TikTok,US,486.19
2025-06-10,TikTok,UK,365.67
2025-06-10,Email,UA,30.56
2025-06-10,Email,PL,21.16
2025-06-10,Email,DE,31.71
2025-06-10,Email,US,41.63
2025-06-10,Email,UK,46.9
2025-06-11,Meta,UA,132.57
2025-06-11,Meta,PL,236.0
2025-06-11,Meta,DE,322.1
2025-06-11,Meta,US,388.95
2025-06-11,Meta,UK,313.03
2025-06-11,Google,UA,103.13
2025-06-11,Google,PL,136.0
2025-06-11,Google,DE,242.43
2025-06-11,Google,US,303.76
2025-06-11,Google,UK,227.2
2025-06-11,TikTok,UA,159.98
2025-06-11,TikTok,PL,154.0
2025-06-11,TikTok,DE,223.52
2025-06-11,TikTok,US,521.38
2025-06-11,TikTok,UK,254.38
2025-06-11,Email,UA,22.95
2025-06-11,Email,PL,34.18
2025-06-11,Email,DE,27.8
2025-06-11,Email,US,49.13
2025-06-11,Email,UK,48.76
2025-06-12,Meta,UA,160.52
2025-06-12,Meta,PL,345.09
2025-06-12,Meta,DE,186.38
2025-06-12,Meta,US,415.25
2025-06-12,Meta,UK,288.33
2025-06-12,Google,UA,141.56
2025-06-12,Google,PL,171.5
2025-06-12,Google,DE,169.67
2025-06-12,Google,US,275.11
2025-06-12,Google,UK,163.76
2025-06-12,TikTok,UA,192.26
2025-06-12,TikTok,PL,233.99
2025-06-12,TikTok,DE,304.06
2025-06-12,TikTok,US,447.14
2025-06-12,TikTok,UK,342.23
2025-06-12,Email,UA,22.78
2025-06-12,Email,PL,24.33
2025-06-12,Email,DE,30.66
2025-06-12,Email,US,58.84
2025-06-12,Email,UK,53.33
2025-06-13,Meta,UA,153.44
2025-06-13,Meta,PL,207.63
2025-06-13,Meta,DE,213.86
2025-06-13,Meta,US,423.86
2025-06-13,Meta,UK,335.29
2025-06-13,Google,UA,174.73
2025-06-13,Google,PL,135.24
2025-06-13,Google,DE,180.87
2025-06-13,Google,US,275.23
2025-06-13,Google,UK,257.04
2025-06-13,TikTok,UA,165.91
2025-06-13,TikTok,PL,189.51
2025-06-13,TikTok,DE,317.64
2025-06-13,TikTok,US,420.83
2025-06-13,TikTok,UK,271.62
2025-06-13,Email,UA,28.3
2025-06-13,Email,PL,35.2
2025-06-13,Email,DE,35.7
2025-06-13,Email,US,48.21
2025-06-13,Email,UK,45.5
2025-06-14,Meta,UA,137.15
2025-06-14,Meta,PL,207.04
2025-06-14,Meta,DE,170.84
2025-06-14,Meta,US,401.85
2025-06-14,Meta,UK,224.56
2025-06-14,Google,UA,161.49
2025-06-14,Google,PL,149.26
2025-06-14,Google,DE,186.36
2025-06-14,Google,US,235.79
2025-06-14,Google,UK,217.24
2025-06-14,TikTok,UA,222.65
2025-06-14,TikTok,PL,141.71
2025-06-14,TikTok,DE,341.08
2025-06-14,TikTok,US,392.79
2025-06-14,TikTok,UK,257.77
2025-06-14,Email,UA,18.27
2025-06-14,Email,PL,38.55
2025-06-14,Email,DE,29.39
2025-06-14,Email,US,38.61
2025-06-14,Email,UK,50.54
2025-06-15,Meta,UA,170.22
2025-06-15,Meta,PL,173.93
2025-06-15,Meta,DE,261.69
2025-06-15,Meta,US,285.34
2025-06-15,Meta,UK,362.62
2025-06-15,Google,UA,149.14
2025-06-15,Google,PL,174.32
2025-06-15,Google,DE,206.62
2025-06-15,Google,US,362.48
2025-06-15,Google,UK,228.79
2025-06-15,TikTok,UA,139.43
2025-06-15,TikTok,PL,240.45
2025-06-15,TikTok,DE,394.55
2025-06-15,TikTok,US,307.9
2025-06-15,TikTok,UK,300.14
2025-06-15,Email,UA,23.9
2025-06-15,Email,PL,28.24
2025-06-15,Email,DE,29.2
2025-06-15,Email,US,58.15
2025-06-15,Email,UK,62.53
2025-06-16,Meta,UA,165.92
2025-06-16,Meta,PL,174.99
2025-06-16,Meta,DE,190.44
2025-06-16,Meta,US,359.51
2025-06-16,Meta,UK,362.82
2025-06-16,Google,UA,134.2
2025-06-16,Google,PL,158.33
2025-06-16,Google,DE,174.12
2025-06-16,Google,US,216.88
2025-06-16,Google,UK,265.9
2025-06-16,TikTok,UA,203.32
2025-06-16,TikTok,PL,167.9
2025-06-16,TikTok,DE,360.84
2025-06-16,TikTok,US,409.83
2025-06-16,TikTok,UK,412.09
2025-06-16,Email,UA,17.42
2025-06-16,Email,PL,22.3
2025-06-16,Email,DE,33.93
2025-06-16,Email,US,52.02
2025-06-16,Email,UK,56.91
2025-06-17,Meta,UA,181.87
2025-06-17,Meta,PL,197.12
2025-06-17,Meta,DE,209.23
2025-06-17,Meta,US,428.25
2025-06-17,Meta,UK,250.03
2025-06-17,Google,UA,165.16
2025-06-17,Google,PL,150.5
2025-06-17,Google,DE,257.78
2025-06-17,Google,US,298.32
2025-06-17,Google,UK,223.23
2025-06-17,TikTok,UA,157.09
2025-06-17,TikTok,PL,208.56
2025-06-17,TikTok,DE,292.76
2025-06-17,TikTok,US,374.77
2025-06-17,TikTok,UK,287.85
2025-06-17,Email,UA,21.52
2025-06-17,Email,PL,28.92
2025-06-17,Email,DE,23.76
2025-06-17,Email,US,51.61
2025-06-17,Email,UK,34.53
2025-06-18,Meta,UA,130.14
2025-06-18,Meta,PL,151.98
2025-06-18,Meta,DE,182.23
2025-06-18,Meta,US,268.9
2025-06-18,Meta,UK,261.8
2025-06-18,Google,UA,175.11
2025-06-18,Google,PL,144.09
2025-06-18,Google,DE,199.89
2025-06-18,Google,US,283.73
2025-06-18,Google,UK,234.26
2025-06-18,TikTok,UA,170.09
2025-06-18,TikTok,PL,178.83
2025-06-18,TikTok,DE,351.93
2025-06-18,TikTok,US,511.69
2025-06-18,TikTok,UK,236.62
2025-06-18,Email,UA,18.44
2025-06-18,Email,PL,27.11
2025-06-18,Email,DE,29.29
2025-06-18,Email,US,52.05
2025-06-18,Email,UK,36.12
2025-06-19,Meta,UA,236.48
2025-06-19,Meta,PL,255.13
2025-06-19,Meta,DE,261.5
2025-06-19,Meta,US,412.89
2025-06-19,Meta,UK,362.95
2025-06-19,Google,UA,111.31
2025-06-19,Google,PL,136.76
2025-06-19,Google,DE,196.34
2025-06-19,Google,US,308.29
2025-06-19,Google,UK,234.6
2025-06-19,TikTok,UA,129.86
2025-06-19,TikTok,PL,191.92
2025-06-19,TikTok,DE,267.45
2025-06-19,TikTok,US,364.6
2025-06-19,TikTok,UK,456.86
2025-06-19,Email,UA,17.28
2025-06-19,Email,PL,31.23
2025-06-19,Email,DE,45.56
2025-06-19,Email,US,71.52
2025-06-19,Email,UK,38.29
2025-06-20,Meta,UA,174.97
2025-06-20,Meta,PL,228.16
2025-06-20,Meta,DE,260.69
2025-06-20,Meta,US,337.15
2025-06-20,Meta,UK,321.72
2025-06-20,Google,UA,78.1
2025-06-20,Google,PL,179.09
2025-06-20,Google,DE,198.05
2025-06-20,Google,US,253.64
2025-06-20,Google,UK,330.72
2025-06-20,TikTok,UA,152.75
2025-06-20,TikTok,PL,206.24
2025-06-20,TikTok,DE,387.9
2025-06-20,TikTok,US,318.19
2025-06-20,TikTok,UK,290.12
2025-06-20,Email,UA,21.6
2025-06-20,Email,PL,33.17
2025-06-20,Email,DE,36.18
2025-06-20,Email,US,37.66
2025-06-20,Email,UK,37.42
2025-06-21,Meta,UA,143.57
2025-06-21,Meta,PL,203.08
2025-06-21,Meta,DE,271.73
2025-06-21,Meta,US,370.03
2025-06-21,Meta,UK,216.05
2025-06-21,Google,UA,149.2
2025-06-21,Google,PL,165.77
2025-06-21,Google,DE,248.39
2025-06-21,Google,US,285.98
2025-06-21,Google,UK,278.97
2025-06-21,TikTok,UA,187.59
2025-06-21,TikTok,PL,282.57
2025-06-21,TikTok,DE,297.76
2025-06-21,TikTok,US,363.14
2025-06-21,TikTok,UK,482.2
2025-06-21,Email,UA,26.02
2025-06-21,Email,PL,31.61
2025-06-21,Email,DE,27.7
2025-06-21,Email,US,37.68
2025-06-21,Email,UK,43.41
2025-06-22,Meta,UA,164.41
2025-06-22,Meta,PL,184.37
2025-06-22,Meta,DE,258.15
2025-06-22,Meta,US,456.81
2025-06-22,Meta,UK,337.1
2025-06-22,Google,UA,100.33
2025-06-22,Google,PL,155.25
2025-06-22,Google,DE,167.49
2025-06-22,Google,US,246.2
2025-06-22,Google,UK,212.38
2025-06-22,TikTok,UA,158.27
2025-06-22,TikTok,PL,176.92
2025-06-22,TikTok,DE,264.88
2025-06-22,TikTok,US,334.12
2025-06-22,TikTok,UK,189.05
2025-06-22,Email,UA,32.09
2025-06-22,Email,PL,34.68
2025-06-22,Email,DE,32.57
2025-06-22,Email,US,47.68
2025-06-22,Email,UK,33.35
2025-06-23,Meta,UA,217.33
2025-06-23,Meta,PL,289.74
2025-06-23,Meta,DE,258.88
2025-06-23,Meta,US,412.63
2025-06-23,Meta,UK,306.97
2025-06-23,Google,UA,96.85
2025-06-23,Google,PL,147.08
2025-06-23,Google,DE,198.25
2025-06-23,Google,US,243.26
2025-06-23,Google,UK,219.97
2025-06-23,TikTok,UA,169.67
2025-06-23,TikTok,PL,218.55
2025-06-23,TikTok,DE,273.6
2025-06-23,TikTok,US,305.37
2025-06-23,TikTok,UK,281.54
2025-06-23,Email,UA,17.6
2025-06-23,Email,PL,34.0
2025-06-23,Email,DE,23.85
2025-06-23,Email,US,58.49
2025-06-23,Email,UK,52.86
2025-06-24,Meta,UA,151.68
2025-06-24,Meta,PL,128.89
2025-06-24,Meta,DE,235.83
2025-06-24,Meta,US,339.26
2025-06-24,Meta,UK,247.97
2025-06-24,Google,UA,112.29
2025-06-24,Google,PL,208.63
2025-06-24,Google,DE,218.22
2025-06-24,Google,US,223.53
2025-06-24,Google,UK,171.62
2025-06-24,TikTok,UA,162.62
2025-06-24,TikTok,PL,213.4
2025-06-24,TikTok,DE,296.36
2025-06-24,TikTok,US,335.65
2025-06-24,TikTok,UK,351.21
2025-06-24,Email,UA,31.42
2025-06-24,Email,PL,33.02
2025-06-24,Email,DE,34.55
2025-06-24,Email,US,45.98
2025-06-24,Email,UK,38.62
2025-06-25,Meta,UA,198.08
2025-06-25,Meta,PL,183.93
2025-06-25,Meta,DE,253.74
2025-06-25,Meta,US,346.38
2025-06-25,Meta,UK,271.75
2025-06-25,Google,UA,96.23
2025-06-25,Google,PL,167.88
2025-06-25,Google,DE,191.49
2025-06-25,Google,US,288.87
2025-06-25,Google,UK,207.85
2025-06-25,TikTok,UA,214.87
2025-06-25,TikTok,PL,189.38
2025-06-25,TikTok,DE,368.87
2025-06-25,TikTok,US,269.84
2025-06-25,TikTok,UK,346.39
2025-06-25,Email,UA,24.16
2025-06-25,Email,PL,24.71
2025-06-25,Email,DE,37.61
2025-06-25,Email,US,59.83
2025-06-25,Email,UK,27.63
2025-06-26,Meta,UA,175.33
2025-06-26,Meta,PL,131.46
2025-06-26,Meta,DE,211.52
2025-06-26,Meta,US,460.15
2025-06-26,Meta,UK,267.87
2025-06-26,Google,UA,99.73
2025-06-26,Google,PL,152.86
2025-06-26,Google,DE,280.91
2025-06-26,Google,US,189.85
2025-06-26,Google,UK,189.35
2025-06-26,TikTok,UA,225.84
2025-06-26,TikTok,PL,309.82
2025-06-26,TikTok,DE,266.04
2025-06-26,TikTok,US,295.71
2025-06-26,TikTok,UK,467.11
2025-06-26,Email,UA,29.55
2025-06-26,Email,PL,32.22
2025-06-26,Email,DE,30.11
2025-06-26,Email,US,47.1
2025-06-26,Email,UK,40.01
2025-06-27,Meta,UA,169.99
2025-06-27,Meta,PL,267.38
2025-06-27,Meta,DE,294.85
2025-06-27,Meta,US,282.7
2025-06-27,Meta,UK,381.07
2025-06-27,Google,UA,130.34
2025-06-27,Google,PL,179.25
2025-06-27,Google,DE,252.09
2025-06-27,Google,US,216.13
2025-06-27,Google,UK,227.33
2025-06-27,TikTok,UA,156.74
2025-06-27,TikTok,PL,167.23
2025-06-27,TikTok,DE,288.49
2025-06-27,TikTok,US,580.86
2025-06-27,TikTok,UK,230.01
2025-06-27,Email,UA,22.05
2025-06-27,Email,PL,32.0
2025-06-27,Email,DE,35.63
2025-06-27,Email,US,46.56
2025-06-27,Email,UK,32.6
2025-06-28,Meta,UA,167.01
2025-06-28,Meta,PL,179.7
2025-06-28,Meta,DE,169.69
2025-06-28,Meta,US,425.53
2025-06-28,Meta,UK,353.44
2025-06-28,Google,UA,124.35
2025-06-28,Google,PL,165.07
2025-06-28,Google,DE,234.9
2025-06-28,Google,US,274.88
2025-06-28,Google,UK,269.23
2025-06-28,TikTok,UA,163.49
2025-06-28,TikTok,PL,280.83
2025-06-28,TikTok,DE,287.15
2025-06-28,TikTok,US,382.74
2025-06-28,TikTok,UK,254.86
2025-06-28,Email,UA,23.35
2025-06-28,Email,PL,24.55
2025-06-28,Email,DE,31.07
2025-06-28,Email,US,41.03
2025-06-28,Email,UK,33.99
2025-06-29,Meta,UA,234.78
2025-06-29,Meta,PL,261.68
2025-06-29,Meta,DE,355.61
2025-06-29,Meta,US,275.39
2025-06-29,Meta,UK,301.28
2025-06-29,Google,UA,97.61
2025-06-29,Google,PL,139.76
2025-06-29,Google,DE,164.11
2025-06-29,Google,US,329.99
2025-06-29,Google,UK,213.05
2025-06-29,TikTok,UA,209.05
2025-06-29,TikTok,PL,247.23
2025-06-29,TikTok,DE,410.31
2025-06-29,TikTok,US,283.19
2025-06-29,TikTok,UK,401.81
2025-06-29,Email,UA,27.26
2025-06-29,Email,PL,23.93
2025-06-29,Email,DE,41.77
2025-06-29,Email,US,50.48
2025-06-29,Email,UK,39.53
2025-06-30,Meta,UA,138.08
2025-06-30,Meta,PL,180.92
2025-06-30,Meta,DE,363.99
2025-06-30,Meta,US,343.24
2025-06-30,Meta,UK,342.41
2025-06-30,Google,UA,106.85
2025-06-30,Google,PL,137.65
2025-06-30,Google,DE,235.23
2025-06-30,Google,US,207.06
2025-06-30,Google,UK,212.32
2025-06-30,TikTok,UA,173.54
2025-06-30,TikTok,PL,226.25
2025-06-30,TikTok,DE,262.44
2025-06-30,TikTok,US,396.89
2025-06-30,TikTok,UK,362.87
2025-06-30,Email,UA,25.31
2025-06-30,Email,PL,23.88
2025-06-30,Email,DE,33.11
2025-06-30,Email,US,58.92
2025-06-30,Email,UK,48.38
2025-07-01,Meta,UA,125.09
2025-07-01,Meta,PL,219.37
2025-07-01,Meta,DE,176.28
2025-07-01,Meta,US,346.11
2025-07-01,Meta,UK,418.56
2025-07-01,Google,UA,103.88
2025-07-01,Google,PL,136.31
2025-07-01,Google,DE,222.14
2025-07-01,Google,US,199.99
2025-07-01,Google,UK,204.17
2025-07-01,TikTok,UA,192.03
2025-07-01,TikTok,PL,197.83
2025-07-01,TikTok,DE,259.77
2025-07-01,TikTok,US,422.58
2025-07-01,TikTok,UK,345.57
2025-07-01,Email,UA,23.27
2025-07-01,Email,PL,26.82
2025-07-01,Email,DE,37.25
2025-07-01,Email,US,46.47
2025-07-01,Email,UK,44.72
2025-07-02,Meta,UA,146.46
2025-07-02,Meta,PL,199.26
2025-07-02,Meta,DE,210.6
2025-07-02,Meta,US,341.04
2025-07-02,Meta,UK,257.04
2025-07-02,Google,UA,100.81
2025-07-02,Google,PL,165.95
2025-07-02,Google,DE,201.16
2025-07-02,Google,US,303.95
2025-07-02,Google,UK,211.72
2025-07-02,TikTok,UA,185.63
2025-07-02,TikTok,PL,244.87
2025-07-02,TikTok,DE,293.63
2025-07-02,TikTok,US,318.56
2025-07-02,TikTok,UK,329.05
2025-07-02,Email,UA,23.68
2025-07-02,Email,PL,28.55
2025-07-02,Email,DE,23.94
2025-07-02,Email,US,48.91
2025-07-02,Email,UK,61.33
2025-07-03,Meta,UA,150.11
2025-07-03,Meta,PL,180.63
2025-07-03,Meta,DE,269.17
2025-07-03,Meta,US,363.05
2025-07-03,Meta,UK,368.67
2025-07-03,Google,UA,98.24
2025-07-03,Google,PL,180.69
2025-07-03,Google,DE,215.31
2025-07-03,Google,US,257.33
2025-07-03,Google,UK,243.18
2025-07-03,TikTok,UA,207.59
2025-07-03,TikTok,PL,259.46
2025-07-03,TikTok,DE,220.64
2025-07-03,TikTok,US,428.4
2025-07-03,TikTok,UK,316.61
2025-07-03,Email,UA,22.47
2025-07-03,Email,PL,28.89
2025-07-03,Email,DE,33.92
2025-07-03,Email,US,58.89
2025-07-03,Email,UK,40.57
2025-07-04,Meta,UA,130.93
2025-07-04,Meta,PL,191.84
2025-07-04,Meta,DE,259.91
2025-07-04,Meta,US,428.19
2025-07-04,Meta,UK,331.55
2025-07-04,Google,UA,105.71
2025-07-04,Google,PL,247.76
2025-07-04,Google,DE,203.05
2025-07-04,Google,US,332.13
2025-07-04,Google,UK,222.64
2025-07-04,TikTok,UA,189.86
2025-07-04,TikTok,PL,257.93
2025-07-04,TikTok,DE,337.49
2025-07-04,TikTok,US,447.08
2025-07-04,TikTok,UK,374.77
2025-07-04,Email,UA,20.95
2025-07-04,Email,PL,25.72
2025-07-04,Email,DE,37.0
2025-07-04,Email,US,56.21
2025-07-04,Email,UK,39.57
2025-07-05,Meta,UA,194.01
2025-07-05,Meta,PL,267.46
2025-07-05,Meta,DE,213.41
2025-07-05,Meta,US,295.2
2025-07-05,Meta,UK,290.02
2025-07-05,Google,UA,130.21
2025-07-05,Google,PL,144.13
2025-07-05,Google,DE,246.95
2025-07-05,Google,US,284.94
2025-07-05,Google,UK,230.43
2025-07-05,TikTok,UA,133.2
2025-07-05,TikTok,PL,174.99
